fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
19,20,_409-23055_n,_500-15144_n,0.00042880650406663495,0.0001544412644433662,0.00015462377745262366,0.00042844156294814334,0.0001544412644433662,0.00042880650406663495,0.002332261879021045,0.0013083852291977754,0.0013305578682040386,0.0023326377762461063,0.0013083852291977754,0.002332261879021045,line,_389-160365-2,,1000000.0,7621.02355330306,58.08,abc
20,21,_500-15144_n,_396-174451_sn,4.233035578150394e-05,1.5245929362622526e-05,1.5263946441522572e-05,4.2294330004752554e-05,1.5245929362622526e-05,4.233035578150394e-05,0.000230233156862887,0.00012915945006888207,0.00013134825944758526,0.0002302702641901388,0.00012915945006888207,0.000230233156862887,line,_389-160365-3,,1000000.0,7621.02355330306,58.08,abc
21,22,_396-174451_sn,_396-174451_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_396-174451-0_a,CLOSED,1000000.0,7621.02355330306,58.08,abc
22,23,_396-174451_ln,_403-36888_sn,0.00041822391512125895,0.00015062978210271058,0.00015080779084224302,0.0004178679804469552,0.00015062978210271058,0.00041822391512125895,0.002274703589805324,0.001276095366680555,0.0012977208033421424,0.0022750702101985714,0.001276095366680555,0.002274703589805324,line,_389-3352394-0,,1000000.0,7621.02355330306,58.08,abc
23,24,_403-36888_sn,_403-36888_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_403-36888-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
24,25,_403-36888_ln,_500-15145_n,0.00042491211133473657,0.00015303863894200492,0.00015321949438000358,0.0004245504845877061,0.00015303863894200492,0.00042491211133473657,0.0023110804285896595,0.001296502559791438,0.001318473828334861,0.002311452911940613,0.001296502559791438,0.0023110804285896595,line,_389-455932-0,,1000000.0,7621.02355330306,58.08,abc
25,26,_500-15145_n,_403-1425849_sn,0.00034126732831048483,0.00012291268252146283,0.000123057936211555,0.0003409768884983151,0.00012291268252146283,0.00034126732831048483,0.0018561397106285952,0.0010412834864553275,0.0010589296676664322,0.0018564388699008995,0.0010412834864553275,0.0018561397106285952,line,_389-3326462-0,,1000000.0,7621.02355330306,58.08,abc
26,27,_403-1425849_sn,_403-1425849_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_403-1425849-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
27,28,_403-1425849_ln,_500-15147_n,0.0004830740201785231,0.00017398654588624828,0.00017419215679065562,0.0004826628940142362,0.00017398654588624828,0.0004830740201785231,0.002627420786119267,0.0014739676441860824,0.0014989463368158431,0.0026278442549378645,0.0014739676441860824,0.002627420786119267,line,_389-3326461-10,,1000000.0,7621.02355330306,58.08,abc
28,29,_500-15147_n,_409-1472851_n,1.710146373572759e-05,6.159355462499501e-06,6.166634362375118e-06,1.7086909321920027e-05,6.159355462499501e-06,1.710146373572759e-05,9.301419537260636e-05,5.2180417827828345e-05,5.3064696816824435e-05,9.302918673281608e-05,5.2180417827828345e-05,9.301419537260636e-05,line,_389-3326461-11,,1000000.0,7621.02355330306,58.08,abc
29,30,_409-1472851_n,_389-3326461-12_n,0.0003226419717666231,0.0001162044736019089,0.00011634179977728505,0.00032236738329622397,0.0001162044736019089,0.0003226419717666231,0.001754837121608925,0.0009844533284250193,0.001001136433509495,0.0017551199536572383,0.0009844533284250193,0.001754837121608925,line,_389-3326461-12,,1000000.0,7621.02355330306,58.08,abc
30,31,_389-3326461-12_n,_390-190458_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_390-190458-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
29,32,_409-1472851_n,_409-1472851_n_sec,0.0,0.0,0.0,0.0,0.0,0.0,0.40800038046035486,0.0,0.0,0.40800038046035486,0.0,0.40800038046035486,transformer,____ave07943_tnk,,1000000.0,119.99994404998696,0.014399986572000001,c
32,33,_409-1472851_n_sec,_406-2841587_n,22.706759871275803,6.541161917966823,0.0,22.706759871275803,0.0,0.0,9.239882806746273,7.067213395732047,0.0,9.239882806746273,0.0,0.0,line,_389-3988817-1,,1000000.0,119.99994404998696,0.014399986572000001,ab
25,34,_500-15145_n,_403-1425850_sn,4.5293480686209215e-05,1.6313144418006103e-05,1.633242269242915e-05,4.5254933105085235e-05,1.6313144418006103e-05,4.5293480686209215e-05,0.00024634947784328906,0.00013820061157370381,0.00014054263760891622,0.0002463891826834485,0.00013820061157370381,0.00024634947784328906,line,_389-3326463-0,,1000000.0,7621.02355330306,58.08,abc
34,35,_403-1425850_sn,_403-1425850_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_403-1425850-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
35,36,_403-1425850_ln,_409-1541093_n,0.0012914991548936855,0.0004651533048536133,0.00046570300593085366,0.0012904000084450005,0.0004651533048536133,0.0012914991548936855,0.007024413615886683,0.003940654821601592,0.004007435395745827,0.0070255457604411365,0.003940654821601592,0.007024413615886683,line,_389-3465363-4,,1000000.0,7621.02355330306,58.08,abc
36,37,_409-1541093_n,_392-100534_sn,6.21409622872478e-05,2.238102430432987e-05,2.240747337615514e-05,6.208807644697675e-05,2.238102430432987e-05,6.21409622872478e-05,0.00033798227427471814,0.00018960607270111887,0.00019281924486905515,0.00033803674783112385,0.00018960607270111887,0.00033798227427471814,line,_389-3465363-5,,1000000.0,7621.02355330306,58.08,abc
37,38,_392-100534_sn,_392-100534_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_392-100534-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
38,39,_392-100534_ln,_500-15165_n,0.000981742836577944,0.00025253357396247953,0.00025283200885737987,0.000981146105611834,0.00025253357396247953,0.000981742836577944,0.0038792280327789304,0.002139397130940963,0.0021756525694898022,0.00387984267854753,0.002139397130940963,0.0038792280327789304,line,_389-3077585-5,,1000000.0,7621.02355330306,58.08,abc
39,40,_500-15165_n,_403-1269049_sn,0.00016287929902088018,6.921651930630627e-06,6.929831684451247e-06,0.00016286294331823505,6.921651930630627e-06,0.00016287929902088018,0.00012057814337781676,5.863839033127246e-05,5.963210978920372e-05,0.00012059499010438912,5.863839033127246e-05,0.00012057814337781676,line,_389-3096210-0,,1000000.0,7621.02355330306,58.08,abc
40,41,_403-1269049_sn,_403-1269049_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_403-1269049-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
41,42,_403-1269049_ln,_409-1333350_n,0.0001485286999882035,6.311814756125725e-06,6.319273826790344e-06,0.00014851378531662842,6.311814756125725e-06,0.0001485286999882035,0.00010995451841060826,5.347201232851717e-05,5.4378179411300297e-05,0.00010996988084409051,5.347201232851717e-05,0.00010995451841060826,line,_389-4600595-0,,1000000.0,7621.02355330306,58.08,abc
42,43,_409-1333350_n,_409-1333350_n_sec,0.0,0.0,0.0,0.0,0.0,0.0,0.40800038046035486,0.0,0.0,0.40800038046035486,0.0,0.40800038046035486,transformer,ava14619_____tnk,,1000000.0,119.99994404998696,0.014399986572000001,a
43,44,_409-1333350_n_sec,_406-2022164_n,1.0334194876220055,0.2976983169786806,0.0,1.0334194876220055,0.0,0.0,0.4205212460943953,0.32163972701237875,0.0,0.4205212460943953,0.0,0.0,line,_389-3247444-0,,1000000.0,119.99994404998696,0.014399986572000001,ab
43,45,_409-1333350_n_sec,_500-3105238_n,24.770751960878982,7.135738446367769,0.0,24.770751960878982,0.0,0.0,10.079766838202021,7.709606789902775,0.0,10.079766838202021,0.0,0.0,line,_389-3247443-0,,1000000.0,119.99994404998696,0.014399986572000001,ab
42,46,_409-1333350_n,_500-4536981_n,0.0005359948738704735,2.2777418467758054e-05,2.2804335983634717e-05,0.000535941051360007,2.2777418467758054e-05,0.0005359948738704735,0.0003967923925252385,0.00019296421840290983,0.00019623429961469237,0.00039684783087215274,0.00019296421840290983,0.0003967923925252385,line,_389-4600595-5,,1000000.0,7621.02355330306,58.08,abc
46,47,_500-4536981_n,_402-2365640_sn,5.549016096623535e-05,2.000265932376075e-05,2.000265932376075e-05,5.553742678533317e-05,2.002629773127761e-05,5.553742678533317e-05,0.0003021145866174621,0.00016945719849037325,0.00016945719849037325,0.00030206590180410775,0.00017232891639523185,0.00030206590180410775,line,_394-3610164-1,,1000000.0,7621.02355330306,58.08,abc
47,48,_402-2365640_sn,_402-2365640_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_402-2365640-0,CLOSED,1000000.0,7621.02355330306,58.08,abc
48,49,_402-2365640_ln,_500-4537015_n,2.7745080483117674e-05,0.0,0.0,0.0,0.0,0.0,0.00015105729330873105,0.0,0.0,0.0,0.0,0.0,line,_394-3610165-0,,1000000.0,7621.02355330306,58.08,a
49,50,_500-4537015_n,_395-3109850_sn,0.004817296059568144,0.0,0.0,0.0,0.0,0.0,0.0018701095499732586,0.0,0.0,0.0,0.0,0.0,line,_411-3122942-0,,1000000.0,7621.02355330306,58.08,a
50,51,_395-3109850_sn,_391-2602718_n,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,switch,_395-3109850-0_a,CLOSED,1000000.0,7621.02355330306,58.08,a
52,51,_395-3109884_sn,_391-2602718_n,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,switch,_395-3109884-0_c,CLOSED,1000000.0,7621.02355330306,58.08,c
72,51,_395-3109851_sn,_391-2602718_n,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_395-3109851-0_b,CLOSED,1000000.0,7621.02355330306,58.08,b
53,52,_500-4537019_n,_395-3109884_sn,0.0,0.0,0.0,0.0,0.0,0.0051723102981707115,0.0,0.0,0.0,0.0,0.0,0.002007835661883491,line,_411-3122976-0,,1000000.0,7621.02355330306,58.08,c
48,53,_402-2365640_ln,_500-4537019_n,0.0,0.0,0.0,0.0,0.0,2.7768713392666585e-05,0.0,0.0,0.0,0.0,0.0,0.00015103295090205388,line,_394-3610169-0,,1000000.0,7621.02355330306,58.08,c
51,54,_391-2602718_n,_395-3109896_ln,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,switch,_395-3109896-0_c,CLOSED,1000000.0,7621.02355330306,58.08,c
54,55,_395-3109896_ln,_395-3109899_sn,0.0,0.0,0.0,0.0,0.0,0.0008653797988149961,0.0,0.0,0.0,0.0,0.0,0.00043174961353577415,line,_411-3122988-0,,1000000.0,7621.02355330306,58.08,c
55,56,_395-3109899_sn,_391-2602721_n,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,switch,_395-3109899-0_c,CLOSED,1000000.0,7621.02355330306,58.08,c
57,56,_395-3109897_sn,_391-2602721_n,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,switch,_395-3109897-0_a,CLOSED,1000000.0,7621.02355330306,58.08,a
59,56,_395-3109898_sn,_391-2602721_n,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_395-3109898-0_b,CLOSED,1000000.0,7621.02355330306,58.08,b
58,57,_395-3109894_ln,_395-3109897_sn,0.0003838955264783034,0.0,0.0,0.0,0.0,0.0,0.00019156071737922687,0.0,0.0,0.0,0.0,0.0,line,_411-3122986-0,,1000000.0,7621.02355330306,58.08,a
51,58,_391-2602718_n,_395-3109894_ln,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,switch,_395-3109894-0_a,CLOSED,1000000.0,7621.02355330306,58.08,a
60,59,_395-3109895_ln,_395-3109898_sn,0.0,0.0,0.0,0.0005419550255205027,0.0,0.0,0.0,0.0,0.0,0.0002703886468607879,0.0,0.0,line,_411-3122987-0,,1000000.0,7621.02355330306,58.08,b
51,60,_391-2602718_n,_395-3109895_ln,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_395-3109895-0_b,CLOSED,1000000.0,7621.02355330306,58.08,b
56,61,_391-2602721_n,_391-2602721_ln,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0765,0.0,0.0765,transformer,ave31592_tnk,,1000000.0,277.1281292110204,0.07680000000000002,abc
61,62,_391-2602721_ln,_406-2057957_n,0.4716125055498517,0.11631513515326361,0.11178178698961297,0.4748938893243433,0.11631513515326364,0.47161250554985173,0.1385133293720122,0.05774284687022103,0.044023408530105695,0.12947295856370664,0.057742846870221014,0.13851332937201216,line,_389-4600596-0,,1000000.0,277.1281292110204,0.07680000000000002,abc
51,63,_391-2602718_n,_395-3109889_ln,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,switch,_395-3109889-0_c,CLOSED,1000000.0,7621.02355330306,58.08,c
63,64,_395-3109889_ln,_395-3109890_sn,0.0,0.0,0.0,0.0,0.0,0.003570784321372989,0.0,0.0,0.0,0.0,0.0,0.0017815122942359974,line,_411-3122979-0,,1000000.0,7621.02355330306,58.08,c
64,65,_395-3109890_sn,_391-1713300_n,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,switch,_395-3109890-0_c,CLOSED,1000000.0,7621.02355330306,58.08,c
66,65,_395-3109888_sn,_391-1713300_n,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_395-3109888-0_b,CLOSED,1000000.0,7621.02355330306,58.08,b
68,65,_395-3109886_sn,_391-1713300_n,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,switch,_395-3109886-0_a,CLOSED,1000000.0,7621.02355330306,58.08,a
67,66,_395-3109887_ln,_395-3109888_sn,0.0,0.0,0.0,0.0035897236098992435,0.0,0.0,0.0,0.0,0.0,0.0017909613598521004,0.0,0.0,line,_411-3122978-0,,1000000.0,7621.02355330306,58.08,b
51,67,_391-2602718_n,_395-3109887_ln,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_395-3109887-0_b,CLOSED,1000000.0,7621.02355330306,58.08,b
69,68,_395-3109885_ln,_395-3109886_sn,0.0037748512679517425,0.0,0.0,0.0,0.0,0.0,0.0018836198054253395,0.0,0.0,0.0,0.0,0.0,line,_411-3122977-0,,1000000.0,7621.02355330306,58.08,a
51,69,_391-2602718_n,_395-3109885_ln,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,switch,_395-3109885-0_a,CLOSED,1000000.0,7621.02355330306,58.08,a
65,70,_391-1713300_n,_391-1713300_ln,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0765,0.0,0.0765,transformer,ava11860_tnk,,1000000.0,277.1281292110204,0.07680000000000002,abc
70,71,_391-1713300_ln,_406-1943459_n,0.5949167807438911,0.14672601965143534,0.1410074162137129,0.5990560905555123,0.14672601965143536,0.5949167807438911,0.17472798755419192,0.07283985934802183,0.05553343936367524,0.1633239890708657,0.07283985934802183,0.1747279875541919,line,_389-3096211-0,,1000000.0,277.1281292110204,0.07680000000000002,abc
73,72,_500-4537017_n,_395-3109851_sn,0.0,0.0,0.0,0.004908310945532388,0.0,0.0,0.0,0.0,0.0,0.0019053539304357758,0.0,0.0,line,_411-3122943-0,,1000000.0,7621.02355330306,58.08,b
48,73,_402-2365640_ln,_500-4537017_n,0.0,0.0,0.0,2.7768713392666585e-05,0.0,0.0,0.0,0.0,0.0,0.00015103295090205388,0.0,0.0,line,_394-3610167-0,,1000000.0,7621.02355330306,58.08,b
39,74,_500-15165_n,_396-269492_sn,7.776180883785694e-05,2.000265932376075e-05,2.002629773127761e-05,7.77145430187591e-05,2.000265932376075e-05,7.776180883785694e-05,0.00030726558675476666,0.00016945719849037325,0.00017232891639523185,0.0003073142715681211,0.00016945719849037325,0.00030726558675476666,line,_389-3077585-6,,1000000.0,7621.02355330306,58.08,abc
74,75,_396-269492_sn,_396-269492_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_396-269492-0_a,CLOSED,1000000.0,7621.02355330306,58.08,abc
75,76,_396-269492_ln,_500-15167_n,0.0004958500706840786,0.00012754744504770004,0.00012769817592977784,0.0004955486790357766,0.00012754744504770004,0.0004958500706840786,0.0019592865082243742,0.0010805479592762676,0.0010988595385384985,0.0019595969481241626,0.0010805479592762676,0.0019592865082243742,line,_389-4554209-0,,1000000.0,7621.02355330306,58.08,abc
76,77,_500-15167_n,_396-164547_sn,5.549016096623535e-05,2.000265932376075e-05,2.000265932376075e-05,5.553742678533317e-05,2.002629773127761e-05,5.553742678533317e-05,0.0003021145866174621,0.00016945719849037325,0.00016945719849037325,0.00030206590180410775,0.00017232891639523185,0.00030206590180410775,line,_394-2623098-0,,1000000.0,7621.02355330306,58.08,abc
77,78,_396-164547_sn,_396-164547_ln,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,1.7217630853994492e-05,0.0,0.0,1.7217630853994492e-05,0.0,1.7217630853994492e-05,switch,_396-164547-0_a,CLOSED,1000000.0,7621.02355330306,58.08,abc
78,79,_396-164547_ln,_500-3093431_n,0.0,0.0,0.0,2.7768713392666585e-05,0.0,0.0,0.0,0.0,0.0,0.00015103295090205388,0.0,0.0,line,_394-2623101-0,,1000000.0,7621.02355330306,58.08,b
79,80,_500-3093431_n,_411-2255921-0_n,0.0,0.0,0.0,0.015466104617601941,0.0,0.0,0.0,0.0,0.0,0.0069857977951562076,0.0,0.0,line,_411-2255921-0,,1000000.0,7621.02355330306,58.08,b
78,81,_396-164547_ln,_500-3093429_n,2.7745080483117674e-05,0.0,0.0,0.0,0.0,0.0,0.00015105729330873105,0.0,0.0,0.0,0.0,0.0,line,_394-2623099-0,,1000000.0,7621.02355330306,58.08,a
81,82,_500-3093429_n,_411-2255920-0_n,0.01532699741186123,0.0,0.0,0.0,0.0,0.0,0.006922735352926758,0.0,0.0,0.0,0.0,0.0,line,_411-2255920-0,,1000000.0,7621.02355330306,58.08,a
78,83,_396-164547_ln,_500-3093433_n,0.0,0.0,0.0,0.0,0.0,2.7768713392666585e-05,0.0,0.0,0.0,0.0,0.0,0.00015103295090205388,line,_394-2623103-0,,1000000.0,7621.02355330306,58.08,c
83,84,_500-3093433_n,_411-2255922-0_n,0.0,0.0,0.0,0.0,0.0,0.015676082062220098,0.0,0.0,0.0,0.0,0.0,0.007080641325955591,line,_411-2255922-0,,1000000.0,7621.02355330306,58.08,c
76,85,_500-15167_n,_389-160652-0_n,0.0,0.0,0.0,0.00023532619122634843,0.0,0.0,0.0,0.0,0.0,0.00017425179186889706,0.0,0.0,line,_389-160652-0,,1000000.0,7621.02355330306,58.08,b
85,86,_389-160652-0_n,_403-40080_ln,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,0.0,0.0,0.0,1.7217630853994492e-05,0.0,0.0,switch,_403-40080-0,CLOSED,1000000.0,7621.02355330306,58.08,b
76,87,_500-15167_n,_500-1391185_n,0.0012994282751228473,0.0003342517553461363,0.00033464676178394085,0.0012986384459933499,0.0003342517553461363,0.0012994282751228473,0.005134520368911209,0.002831691783310171,0.00287967924012886,0.0051353339099538785,0.002831691783310171,0.005134520368911209,line,_389-4585905-1,,1000000.0,7621.02355330306,58.08,abc
87,88,_500-1391185_n,_500-15176_n,0.0007290169578549086,0.00018752493116025706,0.0001877465412307276,0.0007285738408008666,0.00018752493116025706,0.0007290169578549086,0.002880614875825938,0.0015886612358472494,0.0016155835912052986,0.0028810712959511354,0.0015886612358472494,0.002880614875825938,line,_389-4585905-3,,1000000.0,7621.02355330306,58.08,abc
