id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
11,0.0,0.0,0.0,0.0,0.0,0.0,_409-1200484_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6562093553908,-117.398987186786
12,0.0,0.0,0.0,0.0,0.0,0.0,_500-15132_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6562632536201,-117.398978211704
13,0.0,0.0,0.0,0.0,0.0,0.0,_500-15137_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6567717682533,-117.398942491097
14,0.0,0.0,0.0,0.0,0.0,0.0,_403-1278617_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6568063129041,-117.398946229376
15,0.0,0.0,0.0,0.0,0.0,0.0,_403-1278617_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6568063129041,-117.398946229376
16,0.0,0.0,0.0,0.0,0.0,0.0,_409-23073_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6573997502143,-117.398925206061
17,0.0,0.0,0.0,0.0,0.0,0.0,_409-23073_n_sec,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6573997502143,-117.398925206061
18,0.004553330930477384,0.0009199985292205041,0.004553330944108442,0.0009199988379284199,0.004553330410301575,0.0009199979498868285,_406-92372_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,abc,False,True,False,47.6574603414326,-117.398794862911
19,0.0,0.0,0.0,0.0,0.0,0.0,_409-23055_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6579756205305,-117.398931108746
20,0.0,0.0,0.0,0.0,0.0,0.0,_500-15144_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.658420662552,-117.398954207083
21,0.0,0.0,0.0,0.0,0.0,0.0,_396-174451_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6584624245729,-117.398953684571
22,0.0,0.0,0.0,0.0,0.0,0.0,_396-174451_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6584624245729,-117.398953684571
23,0.0,0.0,0.0,0.0,0.0,0.0,_403-36888_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6588752138301,-117.398948475851
24,0.0,0.0,0.0,0.0,0.0,0.0,_403-36888_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6588752138301,-117.398948475851
25,0.0,0.0,0.0,0.0,0.0,0.0,_500-15145_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6592901870207,-117.399038381025
26,0.0,0.0,0.0,0.0,0.0,0.0,_403-1425849_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6594609894621,-117.399468119592
27,0.0,0.0,0.0,0.0,0.0,0.0,_403-1425849_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6594609894621,-117.399468119592
28,0.0,0.0,0.0,0.0,0.0,0.0,_500-15147_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6597757442868,-117.39999822987
29,0.0,0.0,0.0,0.0,0.0,0.0,_409-1472851_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6597874419007,-117.400016316685
30,0.0,0.0,0.0,0.0,0.0,0.0,_389-3326461-12_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6599981221527,-117.400369730659
31,0.0,0.0,0.0,0.0,0.0,0.0,_390-190458_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6599981221527,-117.400369730659
32,0.0,0.0,0.0,0.0,0.0,0.0,_409-1472851_n_sec,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6597874419007,-117.400016316685
33,0.0,0.0,0.0,0.0,0.0,0.0,_406-2841587_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6597827621518,-117.400055905166
34,0.0,0.0,0.0,0.0,0.0,0.0,_403-1425850_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.659333589385,-117.399022684935
35,0.0,0.0,0.0,0.0,0.0,0.0,_403-1425850_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.659333589385,-117.399022684935
36,0.0,0.0,0.0,0.0,0.0,0.0,_409-1541093_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6604825133663,-117.398617591256
37,0.0,0.0,0.0,0.0,0.0,0.0,_392-100534_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6606265029484,-117.398532927377
38,0.0,0.0,0.0,0.0,0.0,0.0,_392-100534_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6606265029484,-117.398532927377
39,0.0,0.0,0.0,0.0,0.0,0.0,_500-15165_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612768303318,-117.39818257281
40,0.0,0.0,0.0,0.0,0.0,0.0,_403-1269049_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612673773184,-117.398158259616
41,0.0,0.0,0.0,0.0,0.0,0.0,_403-1269049_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612673773184,-117.398158259616
42,0.0,0.0,0.0,0.0,0.0,0.0,_409-1333350_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612722488259,-117.398133734462
43,0.0,0.0,0.0,0.0,0.0,0.0,_409-1333350_n_sec,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6612722488259,-117.398133734462
44,0.0004749999478722387,9.49998349471236e-05,0.0004749999478722386,9.499983494712365e-05,0.0,0.0,_406-2022164_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6612507056568,-117.398102069899
45,0.0,0.0,0.0,0.0,0.0,0.0,_500-3105238_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6612725119933,-117.398209748513
46,0.0,0.0,0.0,0.0,0.0,0.0,_500-4536981_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612898578301,-117.398045081339
47,0.0,0.0,0.0,0.0,0.0,0.0,_402-2365640_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612351621719,-117.398039402799
48,0.0,0.0,0.0,0.0,0.0,0.0,_402-2365640_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612351621719,-117.398039402799
49,0.0,0.0,0.0,0.0,0.0,0.0,_500-4537015_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.661219915133,-117.398005678164
50,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109850_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6611672690604,-117.396937486911
51,0.0,0.0,0.0,0.0,0.0,0.0,_391-2602718_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6611394996632,-117.396798977047
52,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109884_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6611288976239,-117.396939612582
53,0.0,0.0,0.0,0.0,0.0,0.0,_500-4537019_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6612351621719,-117.398039402799
54,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109896_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6611394996632,-117.396798977047
55,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109899_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6611905540091,-117.396706580067
56,0.0,0.0,0.0,0.0,0.0,0.0,_391-2602721_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6611866675751,-117.396735271214
57,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109897_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6611940209745,-117.396763219952
58,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109894_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6611766102108,-117.396813570643
59,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109898_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6611866675751,-117.396735271214
60,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109895_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6611589397317,-117.396800667543
61,0.0,0.0,0.0,0.0,0.0,0.0,_391-2602721_ln,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6612228686165,-117.396730845824
62,0.014269997562798705,0.002896661395225604,0.0142699947315857,0.0028966618791432773,0.014269993853731913,0.0028966572431023945,_406-2057957_n,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,True,False,47.6612524098209,-117.396832559149
63,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109889_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6611009804979,-117.396842692991
64,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109890_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6607565796673,-117.396554170647
65,0.0,0.0,0.0,0.0,0.0,0.0,_391-1713300_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6607659317193,-117.396528388973
66,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109888_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6607659317193,-117.396528388973
67,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109887_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.661111994754,-117.396818920453
68,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109886_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6607643816006,-117.396498484315
69,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109885_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6611285831661,-117.396803181322
70,0.0,0.0,0.0,0.0,0.0,0.0,_391-1713300_ln,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6607307187429,-117.39651644982
71,0.006409999124777121,0.0012999977423288841,0.006409997798691644,0.0012999978701731506,0.006409997582890531,0.0012999958778496727,_406-1943459_n,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,True,False,47.6607305818012,-117.396656061868
72,0.0,0.0,0.0,0.0,0.0,0.0,_395-3109851_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.661148111483,-117.396944307054
73,0.0,0.0,0.0,0.0,0.0,0.0,_500-4537017_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6612351621719,-117.398039402799
74,0.0,0.0,0.0,0.0,0.0,0.0,_396-269492_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6613297189902,-117.398161168406
75,0.0,0.0,0.0,0.0,0.0,0.0,_396-269492_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6613297189902,-117.398161168406
76,0.0,0.0,0.0,0.0,0.0,0.0,_500-15167_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6616668463097,-117.398024689596
77,0.0,0.0,0.0,0.0,0.0,0.0,_396-164547_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6617006176689,-117.398088622479
78,0.0,0.0,0.0,0.0,0.0,0.0,_396-164547_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6617006176689,-117.398088622479
79,0.0,0.0,0.0,0.0,0.0,0.0,_500-3093431_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6617163975761,-117.398121806336
80,0.0,0.0,0.0,0.0,0.0,0.0,_411-2255921-0_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6617386662266,-117.398163950959
81,0.0,0.0,0.0,0.0,0.0,0.0,_500-3093429_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6617006176689,-117.398088622479
82,0.0,0.0,0.0,0.0,0.0,0.0,_411-2255920-0_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6617198386686,-117.398174434132
83,0.0,0.0,0.0,0.0,0.0,0.0,_500-3093433_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6617006176689,-117.398088622479
84,0.0,0.0,0.0,0.0,0.0,0.0,_411-2255922-0_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6617574824381,-117.398153468529
85,0.0,0.0,0.0,0.0,0.0,0.0,_389-160652-0_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6616662814477,-117.397984122118
86,0.0,0.0,0.0,0.0,0.0,0.0,_403-40080_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6616662814477,-117.397984122118
87,0.0,0.0,0.0,0.0,0.0,0.0,_500-1391185_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6625826268605,-117.397994543947
88,0.0,0.0,0.0,0.0,0.0,0.0,_500-15176_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6630962497884,-117.397971199838
89,0.0,0.0,0.0,0.0,0.0,0.0,_500-4034322_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6633178671016,-117.397971444699
90,0.0,0.0,0.0,0.0,0.0,0.0,_409-234868_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.663409883653,-117.397971546589
91,0.0,0.0,0.0,0.0,0.0,0.0,_409-234868_n_sec,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6634247226918,-117.3979719032
92,0.003029999287709617,0.0006166652514260176,0.0030299986376079334,0.000616665441142626,0.0030299983132956393,0.0006166642620992277,_406-689012_n,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,True,False,47.6636768410816,-117.397738013776
93,0.0,0.0,0.0,0.0,0.0,0.0,_409-2046499_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6638155499971,-117.397977091029
94,0.0,0.0,0.0,0.0,0.0,0.0,_409-2046499_n_sec,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6638155499971,-117.397977091029
95,1.999999286244359e-05,4.999991378497801e-06,1.9999992862443587e-05,4.999991378497807e-06,0.0,0.0,_406-3392071_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6638829371938,-117.398071010882
96,0.0,0.0,0.0,0.0,0.0,0.0,_409-23087_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6641588763314,-117.397981877579
97,0.0,0.0,0.0,0.0,0.0,0.0,_403-37193_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6641806896505,-117.397982185317
98,0.0,0.0,0.0,0.0,0.0,0.0,_403-37193_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6641806896505,-117.397982185317
99,0.0,0.0,0.0,0.0,0.0,0.0,_500-3376242_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6645224792278,-117.397976025674
100,0.0,0.0,0.0,0.0,0.0,0.0,_402-1760651_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6645556594041,-117.398040642715
101,0.0,0.0,0.0,0.0,0.0,0.0,_402-1760651_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6645556594041,-117.398040642715
102,0.0,0.0,0.0,0.0,0.0,0.0,_500-3376246_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6645711374833,-117.398074138631
103,0.0,0.0,0.0,0.0,0.0,0.0,_395-2453703_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,b,False,False,False,47.6649314389102,-117.40131407719
104,0.0,0.0,0.0,0.0,0.0,0.0,_391-2013548_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6649378247618,-117.401342542596
105,0.0,0.0,0.0,0.0,0.0,0.0,_391-2013548_ln,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6649677447366,-117.401312323501
106,0.0004699999373619037,9.666644549524584e-05,0.00046999982465027913,9.666646905547827e-05,0.00046999981037045485,9.666629821605385e-05,_406-2517323_n,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,True,False,47.6650305148187,-117.401322167645
107,0.0,0.0,0.0,0.0,0.0,0.0,_395-2453702_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6649378247618,-117.401342542596
108,0.0,0.0,0.0,0.0,0.0,0.0,_500-3376244_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,a,False,False,False,47.6645502636939,-117.398080431745
109,0.0,0.0,0.0,0.0,0.0,0.0,_395-2453704_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6649363040852,-117.401285712052
110,0.0,0.0,0.0,0.0,0.0,0.0,_500-3376248_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,c,False,False,False,47.6645824531748,-117.398049232069
111,0.0,0.0,0.0,0.0,0.0,0.0,_500-15194_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6649015255383,-117.397963952439
112,0.0,0.0,0.0,0.0,0.0,0.0,_403-37197_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6661961618,-117.397970799119
113,0.0,0.0,0.0,0.0,0.0,0.0,_403-37197_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6661961618,-117.397970799119
114,0.0,0.0,0.0,0.0,0.0,0.0,_390-8029_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6662646854162,-117.397972948906
115,0.0,0.0,0.0,0.0,0.0,0.0,_390-8029_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6662646854162,-117.397972948906
116,0.0,0.0,0.0,0.0,0.0,0.0,_500-15200_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6667539350298,-117.39798840719
117,0.0,0.0,0.0,0.0,0.0,0.0,_394-1034905-1_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6667532577658,-117.398069568602
118,0.0,0.0,0.0,0.0,0.0,0.0,_402-606216_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6667532577658,-117.398069568602
119,0.0,0.0,0.0,0.0,0.0,0.0,_500-15201_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6667687615649,-117.397989244287
120,0.0,0.0,0.0,0.0,0.0,0.0,_500-15202_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6673006282413,-117.397993335351
121,0.0,0.0,0.0,0.0,0.0,0.0,_500-15213_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6679190273707,-117.398023747606
122,0.0,0.0,0.0,0.0,0.0,0.0,_500-3137441_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6683371142516,-117.397994803773
123,0.0,0.0,0.0,0.0,0.0,0.0,_500-15223_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,abc,False,False,False,47.6689977441023,-117.397998407642
124,0.0,0.0,0.0,0.0,0.0,0.0,_402-36571_sn,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6689986644459,-117.398140811899
125,0.0,0.0,0.0,0.0,0.0,0.0,_402-36571_ln,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6689986644459,-117.398140811899
126,0.0,0.0,0.0,0.0,0.0,0.0,_409-22385_n,PQ,1.0,1.0,1.0,7621.02355330306,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6690051110019,-117.399139829117
127,0.0,0.0,0.0,0.0,0.0,0.0,_409-22385_n_sec,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,False,False,47.6690051110019,-117.399139829117
128,0.0003399998609445724,6.99998398014975e-05,0.0003399998609445693,6.999983980149556e-05,0.0,0.0,_406-92279_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6692742651043,-117.39868090483
129,0.0001199999536830883,2.4999943677600115e-05,0.00011999995368308816,2.4999943677599905e-05,0.0,0.0,_406-92268_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6686714697845,-117.39846605805
130,0.0001699999348313204,3.4999920476630296e-05,0.0001699999348313203,3.499992047663004e-05,0.0,0.0,_406-92280_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6692852303825,-117.398908360797
131,0.0001449999443760626,2.999993209294336e-05,0.00014499994437606247,2.999993209294316e-05,0.0,0.0,_406-92270_n,PQ,1.0,1.0,1.0,119.99994404998696,1000000.0,0.95,1.05,0,0,ab,False,True,False,47.6686762704709,-117.398821522422
