fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
16,17,r20185,d5513564-1_int,4.0288938819003594e-05,1.6476862207228363e-05,1.6476862207228363e-05,4.0288938819003594e-05,1.6476862207228363e-05,4.0288938819003594e-05,8.839207059508978e-05,3.8879373364398526e-05,3.8879373364398526e-05,8.839207059508978e-05,3.8879373364398526e-05,8.839207059508978e-05,line,ln5513564-1,,1000000.0,7199.557856794634,51.833633333333346,abc
17,18,d5513564-1_int,e192201,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,switch,xj171_48332_sw,CLOSED,1000000.0,7199.557856794634,51.833633333333346,abc
18,19,e192201,m1209800,0.00010541946902172263,4.31131252385034e-05,4.31131252385034e-05,0.00010541946902172263,4.31131252385034e-05,0.00010541946902172263,0.00023128544511253626,0.00010173121993570453,0.00010173121993570453,0.00023128544511253626,0.00010173121993570453,0.00023128544511253626,line,ln6321409-1,,1000000.0,7199.557856794634,51.833633333333346,abc
19,20,m1209800,p829957,0.0,0.0,0.0,0.0,0.0,1.12901467708547e-05,0.0,0.0,0.0,0.0,0.0,2.3475718975259945e-05,line,ln5958865-1,,1000000.0,7199.557856794634,51.833633333333346,c
20,21,p829957,l3160863,0.0,0.0,0.0,0.0,0.0,0.00018457111579418508,0.0,0.0,0.0,0.0,0.0,0.00038378063042721934,line,ln5746703-1,,1000000.0,7199.557856794634,51.833633333333346,c
21,22,l3160863,l2730108,0.0,0.0,0.0,0.0,0.0,0.0003477297812424236,0.0,0.0,0.0,0.0,0.0,0.0007230381313420048,line,ln6201670-1,,1000000.0,7199.557856794634,51.833633333333346,c
22,23,l2730108,l2786204,0.0,0.0,0.0,0.0,0.0,9.439437086216219e-05,0.0,0.0,0.0,0.0,0.0,0.00019627519182718552,line,ln5896731-1,,1000000.0,7199.557856794634,51.833633333333346,c
23,24,l2786204,m1209819,0.0,0.0,0.0,0.0,0.0,8.061419108185224e-05,0.0,0.0,0.0,0.0,0.0,0.00016762192145640308,line,ln5589094-1,,1000000.0,7199.557856794634,51.833633333333346,c
24,25,m1209819,l2936216,0.0,0.0,0.0,0.0,0.0,5.5921085395647214e-05,0.0,0.0,0.0,0.0,0.0,0.00011627729135715609,line,ln5952392-1,,1000000.0,7199.557856794634,51.833633333333346,c
25,26,l2936216,226-23745,0.0,0.0,0.0,0.0,0.0,0.00010479835586803675,0.0,0.0,0.0,0.0,0.0,0.00021790830547733158,line,ln5473351-1,,1000000.0,7199.557856794634,51.833633333333346,c
26,27,226-23745,m1209822,0.0,0.0,0.0,0.0,0.0,0.0005829822271125117,0.0,0.0,0.0,0.0,0.0,0.001212200975685671,line,ln6109068-1,,1000000.0,7199.557856794634,51.833633333333346,c
27,28,m1209822,l2992556,0.0,0.0,0.0,0.0,0.0,0.00011534117976166052,0.0,0.0,0.0,0.0,0.0,0.00023983010826303893,line,ln5866186-1,,1000000.0,7199.557856794634,51.833633333333346,c
27,29,m1209822,m1209823,0.0,0.0,0.0,0.0,0.0,6.376199138397268e-05,0.0,0.0,0.0,0.0,0.0,0.0001325809682915018,line,ln6078692-1,,1000000.0,7199.557856794634,51.833633333333346,c
29,30,m1209823,m1209824,0.0,0.0,0.0,0.0,0.0,0.0001030914302232334,0.0,0.0,0.0,0.0,0.0,0.0002143590773262405,line,ln5624291-1,,1000000.0,7199.557856794634,51.833633333333346,c
30,31,m1209824,m1209828,0.0,0.0,0.0,0.0,0.0,0.00028109845023405005,0.0,0.0,0.0,0.0,0.0,0.0005844909154866627,line,ln6139544-1,,1000000.0,7199.557856794634,51.833633333333346,c
31,32,m1209828,l3253570,0.0,0.0,0.0,0.0,0.0,4.495152981108148e-05,0.0,0.0,0.0,0.0,0.0,9.346818095200733e-05,line,ln5873976-1,,1000000.0,7199.557856794634,51.833633333333346,c
32,33,l3253570,l2937757,0.0,0.0,0.0,0.0,0.0,9.926117752373136e-05,0.0,0.0,0.0,0.0,0.0,0.0002063947932648621,line,ln6359077-2,,1000000.0,7199.557856794634,51.833633333333346,c
33,34,l2937757,l3067448,0.0,0.0,0.0,0.0,0.0,9.047059510266499e-05,0.0,0.0,0.0,0.0,0.0,0.00018811644429967924,line,ln6359077-1,,1000000.0,7199.557856794634,51.833633333333346,c
34,35,l3067448,l2763407,0.0,0.0,0.0,0.0,0.0,0.0002847866805915592,0.0,0.0,0.0,0.0,0.0,0.0005921598910231386,line,ln6073916-1,,1000000.0,7199.557856794634,51.833633333333346,c
31,36,m1209828,l2861157,0.0,0.0,0.0,0.0,0.0,8.245582327819324e-05,0.0,0.0,0.0,0.0,0.0,0.00017145124633362248,line,ln5775370-1,,1000000.0,7199.557856794634,51.833633333333346,c
36,37,l2861157,p901951,0.0,0.0,0.0,0.0,0.0,0.00013578502079409185,0.0,0.0,0.0,0.0,0.0,0.00028233919840978404,line,ln5594152-1,,1000000.0,7199.557856794634,51.833633333333346,c
37,38,p901951,m1186078,0.0,0.0,0.0,0.0,0.0,0.00019631947184871594,0.0,0.0,0.0,0.0,0.0,0.00040820910870612313,line,ln6078691-1,,1000000.0,7199.557856794634,51.833633333333346,c
38,39,m1186078,l2806553,0.0,0.0,0.0,0.0,0.0,9.263653232875178e-05,0.0,0.0,0.0,0.0,0.0,0.0001926200999801287,line,ln6254100-1,,1000000.0,7199.557856794634,51.833633333333346,c
39,40,l2806553,m1166391,0.0,0.0,0.0,0.0,0.0,0.0007037095876615503,0.0,0.0,0.0,0.0,0.0,0.0014632306253790166,line,ln6435650-1,,1000000.0,7199.557856794634,51.833633333333346,c
40,41,m1166391,l3254873,0.0,0.0,0.0,0.0,0.0,0.00011880572909867401,0.0,0.0,0.0,0.0,0.0,0.00024703398153965665,line,ln6048523-1,,1000000.0,7199.557856794634,51.833633333333346,c
41,42,l3254873,m1166393,0.0,0.0,0.0,0.0,0.0,3.7956039611346294e-05,0.0,0.0,0.0,0.0,0.0,7.892238581255797e-05,line,ln6381766-1,,1000000.0,7199.557856794634,51.833633333333346,c
42,43,m1166393,m1166395,0.0,0.0,0.0,0.0,0.0,7.345925626153931e-05,0.0,0.0,0.0,0.0,0.0,0.0001527445914679593,line,ln5717630-1,,1000000.0,7199.557856794634,51.833633333333346,c
43,44,m1166395,m1166400,0.0,0.0,0.0,0.0,0.0,9.047735924357992e-05,0.0,0.0,0.0,0.0,0.0,0.00018813050904785755,line,ln5960126-1,,1000000.0,7199.557856794634,51.833633333333346,c
44,45,m1166400,l3179637,0.0,0.0,0.0,0.0,0.0,8.250379105201319e-05,0.0,0.0,0.0,0.0,0.0,0.00017155098622194468,line,ln6103754-1,,1000000.0,7199.557856794634,51.833633333333346,c
43,46,m1166395,m1166396,0.0,0.0,0.0,0.0,0.0,8.65684936871748e-06,0.0,0.0,0.0,0.0,0.0,1.8000276445988412e-05,line,ln6142227-1,,1000000.0,7199.557856794634,51.833633333333346,c
46,47,m1166396,m1166399,0.0,0.0,0.0,0.0,0.0,7.522634415620744e-05,0.0,0.0,0.0,0.0,0.0,0.00015641891560756236,line,ln6324073-1,,1000000.0,7199.557856794634,51.833633333333346,c
47,48,m1166399,l3048890,0.0,0.0,0.0,0.0,0.0,9.34897864642584e-05,0.0,0.0,0.0,0.0,0.0,0.00019439428013085452,line,ln6200441-1,,1000000.0,7199.557856794634,51.833633333333346,c
48,49,l3048890,m1166402,0.0,0.0,0.0,0.0,0.0,6.938006751086326e-05,0.0,0.0,0.0,0.0,0.0,0.0001442626921001743,line,ln6048525-1,,1000000.0,7199.557856794634,51.833633333333346,c
49,50,m1166402,l3048889,0.0,0.0,0.0,0.0,0.0,0.00010475453609593255,0.0,0.0,0.0,0.0,0.0,0.00021781719057188732,line,ln5866187-1,,1000000.0,7199.557856794634,51.833633333333346,c
50,51,l3048889,m1166407,0.0,0.0,0.0,0.0,0.0,9.78771693925887e-05,0.0,0.0,0.0,0.0,0.0,0.00020351701084045167,line,ln6137018-1,,1000000.0,7199.557856794634,51.833633333333346,c
51,52,m1166407,l2952007,0.0,0.0,0.0,0.0,0.0,0.0001683993808395964,0.0,0.0,0.0,0.0,0.0,0.00035015457464233316,line,ln5985365-1,,1000000.0,7199.557856794634,51.833633333333346,c
52,53,l2952007,l2861158,0.0,0.0,0.0,0.0,0.0,0.00014160102944741794,0.0,0.0,0.0,0.0,0.0,0.0002944324853682518,line,ln5894230-1,,1000000.0,7199.557856794634,51.833633333333346,c
51,54,m1166407,l3064514,0.0,0.0,0.0,0.0,0.0,0.0004190270714831875,0.0,0.0,0.0,0.0,0.0,0.0008712873244978002,line,ln6318771-1,,1000000.0,7199.557856794634,51.833633333333346,c
54,55,l3064514,l3048888,0.0,0.0,0.0,0.0,0.0,6.974864437440553e-05,0.0,0.0,0.0,0.0,0.0,0.00014502907778540184,line,ln5591715-1,,1000000.0,7199.557856794634,51.833633333333346,c
55,56,l3048888,m1149249,0.0,0.0,0.0,0.0,0.0,0.00012371881165961095,0.0,0.0,0.0,0.0,0.0,0.0002572498049336048,line,ln5591716-1,,1000000.0,7199.557856794634,51.833633333333346,c
56,57,m1149249,m1142880,0.0,0.0,0.0,0.0,0.0,0.00025981083157718056,0.0,0.0,0.0,0.0,0.0,0.0005402273497966891,line,ln6258463-1,,1000000.0,7199.557856794634,51.833633333333346,c
57,58,m1142880,l2764411,0.0,0.0,0.0,0.0,0.0,0.00013667792096380148,0.0,0.0,0.0,0.0,0.0,0.0002841958149695596,line,ln5803293-1,,1000000.0,7199.557856794634,51.833633333333346,c
58,59,l2764411,l2767343,0.0,0.0,0.0,0.0,0.0,6.145759348016634e-05,0.0,0.0,0.0,0.0,0.0,0.0001277894098915183,line,ln5803293-2,,1000000.0,7199.557856794634,51.833633333333346,c
59,60,l2767343,l2804957,0.0,0.0,0.0,0.0,0.0,7.552615393222804e-05,0.0,0.0,0.0,0.0,0.0,0.00015704231317632242,line,ln6048524-1,,1000000.0,7199.557856794634,51.833633333333346,c
60,61,l2804957,l3048937,0.0,0.0,0.0,0.0,0.0,6.67365024896962e-05,0.0,0.0,0.0,0.0,0.0,0.00013876590000443725,line,ln5957460-1,,1000000.0,7199.557856794634,51.833633333333346,c
61,62,l3048937,l3176661,0.0,0.0,0.0,0.0,0.0,0.00012104934260830643,0.0,0.0,0.0,0.0,0.0,0.00025169915032003027,line,ln5651998-1,,1000000.0,7199.557856794634,51.833633333333346,c
62,63,l3176661,l2970804,0.0,0.0,0.0,0.0,0.0,8.620496335390984e-05,0.0,0.0,0.0,0.0,0.0,0.0001792468720772677,line,ln6348954-1,,1000000.0,7199.557856794634,51.833633333333346,c
57,64,m1142880,l2891575,0.0,0.0,0.0,0.0,0.0,0.00011068676600585588,0.0,0.0,0.0,0.0,0.0,0.00023015213759148653,line,ln5591718-1,,1000000.0,7199.557856794634,51.833633333333346,c
42,65,m1166393,l2745811,0.0,0.0,0.0,0.0,0.0,0.00013827911452602524,0.0,0.0,0.0,0.0,0.0,0.0002875251933075628,line,ln5894226-3,,1000000.0,7199.557856794634,51.833633333333346,c
65,66,l2745811,m4122657,0.0,0.0,0.0,0.0,0.0,6.091080248410137e-05,0.0,0.0,0.0,0.0,0.0,0.0001266524617169418,line,ln6228316-5,,1000000.0,7199.557856794634,51.833633333333346,c
66,67,m4122657,l3027124,0.0,0.0,0.0,0.0,0.0,0.00024704877193636816,0.0,0.0,0.0,0.0,0.0,0.0005136910671642414,line,ln6258460-3,,1000000.0,7199.557856794634,51.833633333333346,c
40,68,m1166391,m1166394,0.0,0.0,0.0,0.0,0.0,9.662582682158108e-05,0.0,0.0,0.0,0.0,0.0,0.00020091508128763238,line,ln6200442-1,,1000000.0,7199.557856794634,51.833633333333346,c
68,69,m1166394,m1166398,0.0,0.0,0.0,0.0,0.0,7.382951604781707e-05,0.0,0.0,0.0,0.0,0.0,0.0001535144764718403,line,ln6230698-1,,1000000.0,7199.557856794634,51.833633333333346,c
69,70,m1166398,l3142050,0.0,0.0,0.0,0.0,0.0,7.85687126312452e-05,0.0,0.0,0.0,0.0,0.0,0.000163368736953934,line,ln6048526-1,,1000000.0,7199.557856794634,51.833633333333346,c
19,71,m1209800,m1209797,0.00014275906702019078,5.838380322428996e-05,5.838380322428996e-05,0.00014275906702019078,5.838380322428996e-05,0.00014275906702019078,0.00031320679819409395,0.00013776443933572084,0.00013776443933572084,0.00031320679819409395,0.00013776443933572084,0.00031320679819409395,line,ln5654466-1,,1000000.0,7199.557856794634,51.833633333333346,abc
71,72,m1209797,m1209791,0.0001260891033402378,5.1566331664961365e-05,5.1566331664961365e-05,0.0001260891033402378,5.1566331664961365e-05,0.0001260891033402378,0.000276633667960121,0.00012167769789049449,0.00012167769789049449,0.000276633667960121,0.00012167769789049449,0.000276633667960121,line,ln6291242-1,,1000000.0,7199.557856794634,51.833633333333346,abc
72,73,m1209791,p903354,3.7704641838085814e-06,0.0,0.0,0.0,0.0,0.0,7.839965182195085e-06,0.0,0.0,0.0,0.0,0.0,line,ln5686244-1,,1000000.0,7199.557856794634,51.833633333333346,a
73,74,p903354,l2936270,5.022102385259506e-05,0.0,0.0,0.0,0.0,0.0,0.00010442509442453386,0.0,0.0,0.0,0.0,0.0,line,ln5686246-1,,1000000.0,7199.557856794634,51.833633333333346,a
74,75,l2936270,l3086078,6.780765147983065e-05,0.0,0.0,0.0,0.0,0.0,0.00014099315118047543,0.0,0.0,0.0,0.0,0.0,line,ln6351517-1,,1000000.0,7199.557856794634,51.833633333333346,a
75,76,l3086078,m4118755,8.253809179239475e-05,0.0,0.0,0.0,0.0,0.0,0.0001716223081062553,0.0,0.0,0.0,0.0,0.0,line,ln6015889-3,,1000000.0,7199.557856794634,51.833633333333346,a
76,77,m4118755,m1209782,4.938127561962663e-05,0.0,0.0,0.0,0.0,0.0,0.00010267899723667191,0.0,0.0,0.0,0.0,0.0,line,ln6015889-4,,1000000.0,7199.557856794634,51.833633333333346,a
77,78,m1209782,l3217056,8.244195259320041e-05,0.0,0.0,0.0,0.0,0.0,0.00017142240487482706,0.0,0.0,0.0,0.0,0.0,line,ln5927382-1,,1000000.0,7199.557856794634,51.833633333333346,a
77,79,m1209782,l3217057,4.3362539676619226e-05,0.0,0.0,0.0,0.0,0.0,9.016417732759102e-05,0.0,0.0,0.0,0.0,0.0,line,ln6048633-1,,1000000.0,7199.557856794634,51.833633333333346,a
72,80,m1209791,m1209790,0.00010458793488140575,4.27730548903575e-05,4.27730548903575e-05,0.00010458793488140575,4.27730548903575e-05,0.00010458793488140575,0.00022946109762194295,0.00010092877819228055,0.00010092877819228055,0.00022946109762194295,0.00010092877819228055,0.00022946109762194295,line,ln5654472-1,,1000000.0,7199.557856794634,51.833633333333346,abc
80,81,m1209790,m1209788,0.0001119200162674299,4.5771637087630954e-05,4.5771637087630954e-05,0.0001119200162674299,4.5771637087630954e-05,0.0001119200162674299,0.0002455473454725985,0.00010800433635046483,0.00010800433635046483,0.0002455473454725985,0.00010800433635046483,0.0002455473454725985,line,ln5594242-1,,1000000.0,7199.557856794634,51.833633333333346,abc
81,82,m1209788,m1209787,0.00020297422103666269,8.300983767939596e-05,8.300983767939596e-05,0.00020297422103666269,8.300983767939596e-05,0.00020297422103666269,0.0004453160644279228,0.00019587288110229582,0.00019587288110229582,0.0004453160644279228,0.00019587288110229582,0.0004453160644279228,line,ln6351519-1,,1000000.0,7199.557856794634,51.833633333333346,abc
82,83,m1209787,l2823611,0.0002354308853517888,9.628355501479401e-05,9.628355501479401e-05,0.0002354308853517888,9.628355501479401e-05,0.0002354308853517888,0.0005165244865785341,0.00022719400315367945,0.00022719400315367945,0.0005165244865785341,0.00022719400315367945,0.0005165244865785341,line,ln6261021-1,,1000000.0,7199.557856794634,51.833633333333346,abc
83,84,l2823611,l3030204,0.00015806617295205356,6.464391040566318e-05,6.464391040566318e-05,0.00015806617295205356,6.464391040566318e-05,0.00015806617295205356,0.0003467898814868595,0.0001525360045369512,0.0001525360045369512,0.0003467898814868595,0.0001525360045369512,0.0003467898814868595,line,ln5473440-1,,1000000.0,7199.557856794634,51.833633333333346,abc
84,85,l3030204,m1186072,0.0001272247386143745,5.203076946049824e-05,5.203076946049824e-05,0.0001272247386143745,5.203076946049824e-05,0.0001272247386143745,0.0002791251992901648,0.0001227736013598635,0.0001227736013598635,0.0002791251992901648,0.0001227736013598635,0.0002791251992901648,line,ln5866268-1,,1000000.0,7199.557856794634,51.833633333333346,abc
85,86,m1186072,m1186067,7.984503792325313e-05,3.265401686806954e-05,3.265401686806954e-05,7.984503792325313e-05,3.265401686806954e-05,7.984503792325313e-05,0.00017517632471001772,7.705154644699805e-05,7.705154644699805e-05,0.00017517632471001772,7.705154644699805e-05,0.00017517632471001772,line,ln6048634-1,,1000000.0,7199.557856794634,51.833633333333346,abc
86,87,m1186067,m3032980,9.492845605395203e-05,3.882264303293417e-05,3.882264303293417e-05,9.492845605395203e-05,3.882264303293417e-05,9.492845605395203e-05,0.00020826864730043356,9.160724988086884e-05,9.160724988086884e-05,0.00020826864730043356,9.160724988086884e-05,0.00020826864730043356,line,ln6504019-5,,1000000.0,7199.557856794634,51.833633333333346,abc
87,88,m3032980,m3032977,0.000487403149538041,0.00019933199458009547,0.00019933199458009547,0.000487403149538041,0.00019933199458009547,0.000487403149538041,0.0010693399941800977,0.00047035066162961115,0.00047035066162961115,0.0010693399941800977,0.00047035066162961115,0.0010693399941800977,line,ln6504020-2,,1000000.0,7199.557856794634,51.833633333333346,abc
88,89,m3032977,m1166366,0.0005823872288842055,0.00023817738572574156,0.00023817738572574156,0.0005823872288842055,0.00023817738572574156,0.0005823872288842055,0.0012777306764140911,0.0005620115887432162,0.0005620115887432162,0.0012777306764140911,0.0005620115887432162,0.0012777306764140911,line,ln6504018-1,,1000000.0,7199.557856794634,51.833633333333346,abc
89,90,m1166366,m1166368,7.794110450550442e-05,3.1875370184995676e-05,3.1875370184995676e-05,7.794110450550442e-05,3.1875370184995676e-05,7.794110450550442e-05,0.00017099918274492295,7.521422483020997e-05,7.521422483020997e-05,0.00017099918274492295,7.521422483020997e-05,0.00017099918274492295,line,ln5957526-1,,1000000.0,7199.557856794634,51.833633333333346,abc
90,91,m1166368,l3086098,5.528287611197105e-05,0.0,0.0,0.0,0.0,0.0,0.00011495025619144325,0.0,0.0,0.0,0.0,0.0,line,ln5988007-1,,1000000.0,7199.557856794634,51.833633333333346,a
90,92,m1166368,l2973833,0.00019895690543270158,8.136688659679773e-05,8.136688659679773e-05,0.00019895690543270158,8.136688659679773e-05,0.00019895690543270158,0.0004365022595753464,0.0001919961169613809,0.0001919961169613809,0.0004365022595753464,0.0001919961169613809,0.0004365022595753464,line,ln5715052-1,,1000000.0,7199.557856794634,51.833633333333346,abc
92,93,l2973833,m1166373,7.838227786462968e-05,3.205579570279011e-05,3.205579570279011e-05,7.838227786462968e-05,3.205579570279011e-05,7.838227786462968e-05,0.00017196709671455274,7.56399631159691e-05,7.56399631159691e-05,0.00017196709671455274,7.56399631159691e-05,0.00017196709671455274,line,ln5866308-1,,1000000.0,7199.557856794634,51.833633333333346,abc
93,94,m1166373,m1166374,1.769683818936095e-05,7.237429748638102e-06,7.237429748638102e-06,1.769683818936095e-05,7.237429748638102e-06,1.769683818936095e-05,3.882604547047637e-05,1.7077689298904375e-05,1.7077689298904375e-05,3.882604547047637e-05,1.7077689298904375e-05,3.882604547047637e-05,line,ln6412354-1,,1000000.0,7199.557856794634,51.833633333333346,abc
94,95,m1166374,l2786266,0.00012807138078300504,5.237701849957133e-05,5.237701849957133e-05,0.00012807138078300504,5.237701849957133e-05,0.00012807138078300504,0.0002809826930969531,0.00012359062255588228,0.00012359062255588228,0.0002809826930969531,0.00012359062255588228,0.0002809826930969531,line,ln6412355-1,,1000000.0,7199.557856794634,51.833633333333346,abc
95,96,l2786266,m1166375,6.543894412958378e-05,2.676239427038683e-05,2.676239427038683e-05,6.543894412958378e-05,2.676239427038683e-05,6.543894412958378e-05,0.00014357002042560523,6.314947020113709e-05,6.314947020113709e-05,0.00014357002042560523,6.314947020113709e-05,0.00014357002042560523,line,ln5745355-1,,1000000.0,7199.557856794634,51.833633333333346,abc
96,97,m1166375,p895080,1.0922837694186976e-05,0.0,0.0,0.0,0.0,0.0,2.271196941239568e-05,0.0,0.0,0.0,0.0,0.0,line,ln5589096-1,,1000000.0,7199.557856794634,51.833633333333346,a
97,98,p895080,l2917333,9.374681262938027e-05,0.0,0.0,0.0,0.0,0.0,0.00019492871729488378,0.0,0.0,0.0,0.0,0.0,line,ln6195470-1,,1000000.0,7199.557856794634,51.833633333333346,a
96,99,m1166375,l2842383,0.00018332901327259185,7.497558830849202e-05,7.497558830849202e-05,0.00018332901327259185,7.497558830849202e-05,0.00018332901327259185,0.00040221538611673617,0.00017691498869138372,0.00017691498869138372,0.00040221538611673617,0.00017691498869138372,0.00040221538611673617,line,ln5896834-1,,1000000.0,7199.557856794634,51.833633333333346,abc
99,100,l2842383,d6023352-1_int,0.00010026311031768942,4.100434267068546e-05,4.100434267068546e-05,0.00010026311031768942,4.100434267068546e-05,0.00010026311031768942,0.00021997263231724053,9.675526372709096e-05,9.675526372709096e-05,0.00021997263231724053,9.675526372709096e-05,0.00021997263231724053,line,ln6023352-1,,1000000.0,7199.557856794634,51.833633333333346,abc
100,101,d6023352-1_int,e184626,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,switch,l9407_48332_sw,CLOSED,1000000.0,7199.557856794634,51.833633333333346,abc
101,102,e184626,m1166377,1.9533927101386537e-05,7.98873920858335e-06,7.98873920858335e-06,1.9533927101386537e-05,7.98873920858335e-06,1.9533927101386537e-05,4.2856533677940115e-05,1.8850505059456243e-05,1.8850505059456243e-05,4.2856533677940115e-05,1.8850505059456243e-05,4.2856533677940115e-05,line,ln6326450-1,,1000000.0,7199.557856794634,51.833633333333346,abc
102,103,m1166377,m1166376,6.391520102584612e-05,2.613923302823325e-05,2.613923302823325e-05,6.391520102584612e-05,2.613923302823325e-05,6.391520102584612e-05,0.00014022699844631122,6.167903740299896e-05,6.167903740299896e-05,0.00014022699844631122,6.167903740299896e-05,0.00014022699844631122,line,ln5992960-1,,1000000.0,7199.557856794634,51.833633333333346,abc
