fb,tb,from_name,to_name,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
16,17,27,30,0.003068371264792899,0.001040126072485207,0.0010227897559171597,0.0030336996301775147,0.0010054554363905324,0.0029990289940828403,0.00688216519970414,0.002773668860946745,0.003293732396449704,0.006986178106508875,0.0025309734097633133,0.0070728546967455605,line,line_27_30,,1000000.0,2401.7771198288433,5.768533333333334,abc
17,18,30,31,0.00459388923816568,0.0015601886094674553,0.0015428532914201184,0.004541882285502958,0.0015081816568047338,0.004507211649408284,0.01033191645710059,0.004177837610946745,0.004940596597633135,0.010487935318047335,0.003796458616863905,0.010626617862426033,line,line_30_31,,1000000.0,2401.7771198288433,5.768533333333334,abc
18,19,31,32,0.0053566482248520704,0.0018202203772189347,0.0017855487426035497,0.005304641272189349,0.0017682144230769228,0.005252635318047337,0.012048122928994081,0.004871256323964497,0.005772697855029585,0.01223881342455621,0.004420534060650887,0.012394832285502956,line,line_31_32,,1000000.0,2401.7771198288433,5.768533333333334,abc
19,20,32,119,0.003068371264792899,0.001040126072485207,0.0010227897559171597,0.0030336996301775147,0.0010054554363905324,0.0029990289940828403,0.00688216519970414,0.002773668860946745,0.003293732396449704,0.006986178106508875,0.0025309734097633133,0.0070728546967455605,line,line_32_119,,1000000.0,2401.7771198288433,5.768533333333334,abc
16,21,27,28,1.733541789940828e-05,0.0,0.0,0.0,0.0,1.733541789940828e-05,1.733541789940828e-05,0.0,0.0,0.0,0.0,1.733541789940828e-05,line,line_27_28,,1000000.0,2401.7771198288433,5.768533333333334,ac
21,22,28,33,0.0,0.0,0.0,0.0,0.0,0.009811852921597631,0.0,0.0,0.0,0.0,0.0,0.00995053646449704,line,line_28_33,,1000000.0,2401.7771198288433,5.768533333333334,c
22,23,33,34,0.0,0.0,0.0,0.0,0.0,0.013088249001479287,0.0,0.0,0.0,0.0,0.0,0.013278939497041418,line,line_33_34,,1000000.0,2401.7771198288433,5.768533333333334,c
21,24,28,29,0.004125831656804734,0.0,0.0,0.0,0.0,0.0,0.009725176331360946,0.0,0.0,0.0,0.0,0.0,line,line_28_29,,1000000.0,2401.7771198288433,5.768533333333334,a
24,25,29,35,0.02182530521449704,0.0,0.0,0.0,0.0,0.0,0.02212000661982248,0.0,0.0,0.0,0.0,0.0,line,line_29_35,,1000000.0,2401.7771198288433,5.768533333333334,a
13,26,23,24,0.0,0.0,0.0,0.022917437241124255,0.0,0.0,0.0,0.0,0.0,0.02322947496301775,0.0,0.0,line,line_23_24,,1000000.0,2401.7771198288433,5.768533333333334,b
12,27,20,118,1.733541789940828e-07,0.0,0.0,1.733541789940828e-07,0.0,1.733541789940828e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,line_20_118,,1000000.0,2401.7771198288433,5.768533333333334,abc
27,28,118,37,0.005686021264792898,0.0019415676035502956,0.0018895616494082838,0.005738027218934911,0.0019242332840236683,0.005634014312130177,0.013105584319526626,0.0052179636834319525,0.004732571782544379,0.012897558505917157,0.006171413165680473,0.013278939497041418,line,line_118_37,,1000000.0,2401.7771198288433,5.768533333333334,abc
28,29,37,42,0.00376178798076923,0.001282821523668639,0.0012654862056213016,0.003831130251479289,0.0013001568417159762,0.003796458616863905,0.008841069119822484,0.004125831656804734,0.003155047855029585,0.008598372670118341,0.003484420894970414,0.008737056213017751,line,line_37_42,,1000000.0,2401.7771198288433,5.768533333333334,abc
29,30,42,43,0.0,0.0,0.0,0.0,0.0,0.014180381028106507,0.0,0.0,0.0,0.0,0.0,0.014371070525147927,line,line_42_43,,1000000.0,2401.7771198288433,5.768533333333334,c
29,31,42,44,0.00376178798076923,0.001282821523668639,0.0012654862056213016,0.003831130251479289,0.0013001568417159762,0.003796458616863905,0.008841069119822484,0.004125831656804734,0.003155047855029585,0.008598372670118341,0.003484420894970414,0.008737056213017751,line,line_42_44,,1000000.0,2401.7771198288433,5.768533333333334,abc
31,32,44,46,0.0029990289940828403,0.0010227897559171597,0.0010054554363905324,0.003068371264792899,0.001040126072485207,0.0030336996301775147,0.0070728546967455605,0.003293732396449704,0.0025309734097633133,0.00688216519970414,0.002773668860946745,0.006986178106508875,line,line_44_46,,1000000.0,2401.7771198288433,5.768533333333334,abc
32,33,46,47,0.008719720894970414,0.0,0.0,0.0,0.0,0.0,0.008841069119822484,0.0,0.0,0.0,0.0,0.0,line,line_46_47,,1000000.0,2401.7771198288433,5.768533333333334,a
33,34,47,48,0.013088249001479287,0.0,0.0,0.0,0.0,0.0,0.013278939497041418,0.0,0.0,0.0,0.0,0.0,line,line_47_48,,1000000.0,2401.7771198288433,5.768533333333334,a
32,35,46,49,0.00376178798076923,0.001282821523668639,0.0012654862056213016,0.003831130251479289,0.0013001568417159762,0.003796458616863905,0.008841069119822484,0.004125831656804734,0.003155047855029585,0.008598372670118341,0.003484420894970414,0.008737056213017751,line,line_46_49,,1000000.0,2401.7771198288433,5.768533333333334,abc
35,36,49,50,0.002270940643491124,0.0007800943047337277,0.0007627589866863905,0.0023056122781065086,0.0007627589866863905,0.0022536063239644967,0.005252635318047337,0.002080251146449704,0.0018895616494082838,0.00516595772928994,0.0024789664571005913,0.005304641272189349,line,line_49_50,,1000000.0,2401.7771198288433,5.768533333333334,abc
35,37,49,51,0.003796458616863905,0.0013001568417159762,0.0012654862056213016,0.003831130251479289,0.001282821523668639,0.00376178798076923,0.008737056213017751,0.003484420894970414,0.003155047855029585,0.008598372670118341,0.004125831656804734,0.008841069119822484,line,line_49_51,,1000000.0,2401.7771198288433,5.768533333333334,abc
37,38,51,52,0.003796458616863905,0.0013001568417159762,0.0012654862056213016,0.003831130251479289,0.001282821523668639,0.00376178798076923,0.008737056213017751,0.003484420894970414,0.003155047855029585,0.008598372670118341,0.004125831656804734,0.008841069119822484,line,line_51_52,,1000000.0,2401.7771198288433,5.768533333333334,abc
38,39,52,53,0.003796458616863905,0.0013001568417159762,0.0012654862056213016,0.003831130251479289,0.001282821523668639,0.00376178798076923,0.008737056213017751,0.003484420894970414,0.003155047855029585,0.008598372670118341,0.004125831656804734,0.008841069119822484,line,line_52_53,,1000000.0,2401.7771198288433,5.768533333333334,abc
39,40,53,120,0.007575581915680473,0.0026003136834319525,0.002513637093195266,0.0076622595044378685,0.002565643047337278,0.007506240643491123,0.017491447744082837,0.006951507470414201,0.00631009571005917,0.01721408065828402,0.008234328994082838,0.017699472559171595,line,line_53_120,,1000000.0,2401.7771198288433,5.768533333333334,abc
31,41,44,45,0.0,0.0,0.0,0.02182530521449704,0.0,0.0,0.0,0.0,0.0,0.02212000661982248,0.0,0.0,line,line_44_45,,1000000.0,2401.7771198288433,5.768533333333334,b
28,42,37,38,0.00975984696745562,0.0032763960798816564,0.0,0.009846523557692307,0.0,0.0,0.023004113831360945,0.008216992677514792,0.0,0.022726746745562125,0.0,0.0,line,line_37_38,,1000000.0,2401.7771198288433,5.768533333333334,ab
42,43,38,39,0.013088249001479287,0.0,0.0,0.0,0.0,0.0,0.013278939497041418,0.0,0.0,0.0,0.0,0.0,line,line_38_39,,1000000.0,2401.7771198288433,5.768533333333334,a
42,44,38,40,0.0,0.0,0.0,0.01090398494822485,0.0,0.0,0.0,0.0,0.0,0.011060003809171598,0.0,0.0,line,line_38_40,,1000000.0,2401.7771198288433,5.768533333333334,b
44,45,40,41,0.0,0.0,0.0,0.014180381028106507,0.0,0.0,0.0,0.0,0.0,0.014371070525147927,0.0,0.0,line,line_40_41,,1000000.0,2401.7771198288433,5.768533333333334,b
12,46,20,21,0.01090398494822485,0.0,0.0,0.0,0.0,0.0,0.011060003809171598,0.0,0.0,0.0,0.0,0.0,line,line_20_21,,1000000.0,2401.7771198288433,5.768533333333334,a
46,47,21,22,0.014180381028106507,0.0,0.0,0.0,0.0,0.0,0.014371070525147927,0.0,0.0,0.0,0.0,0.0,line,line_21_22,,1000000.0,2401.7771198288433,5.768533333333334,a
11,48,15,36,0.0,0.0,0.0,0.0,0.0,0.006552792159763313,0.0,0.0,0.0,0.0,0.0,0.0066394687499999995,line,line_15_36,,1000000.0,2401.7771198288433,5.768533333333334,c
48,49,36,17,0.0,0.0,0.0,0.0,0.0,0.0043685281065088755,0.0,0.0,0.0,0.0,0.0,0.004420534060650887,line,line_36_17,,1000000.0,2401.7771198288433,5.768533333333334,c
49,50,17,19,0.0,0.0,0.0,0.0,0.0,0.015272513054733726,0.0,0.0,0.0,0.0,0.0,0.015480537869822482,line,line_17_19,,1000000.0,2401.7771198288433,5.768533333333334,c
49,51,17,18,0.0,0.0,0.0,0.0,0.0,0.016364645081360943,0.0,0.0,0.0,0.0,0.0,0.01659000621301775,line,line_17_18,,1000000.0,2401.7771198288433,5.768533333333334,c
11,52,15,117,1.733541789940828e-07,0.0,0.0,1.733541789940828e-07,0.0,1.733541789940828e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,line_15_117,,1000000.0,2401.7771198288433,5.768533333333334,abc
52,53,117,54,0.006015394304733727,0.0020455805103550295,0.002010909874260355,0.006119406213017751,0.002080251146449704,0.006067400258875738,0.01416304471153846,0.006587462795857987,0.005061944822485206,0.013764331397928991,0.0055646730399408284,0.013989690532544376,line,line_117_54,,1000000.0,2401.7771198288433,5.768533333333334,abc
53,54,54,55,0.0029990289940828403,0.0010227897559171597,0.0010054554363905324,0.003068371264792899,0.001040126072485207,0.0030336996301775147,0.0070728546967455605,0.003293732396449704,0.0025309734097633133,0.00688216519970414,0.002773668860946745,0.006986178106508875,line,line_54_55,,1000000.0,2401.7771198288433,5.768533333333334,abc
54,55,55,56,0.0018722263313609463,0.0006414107618343195,0.0006240754437869822,0.001906896967455621,0.0006414107618343195,0.0018895616494082838,0.004420534060650887,0.002062915828402367,0.0015775239275147926,0.004299185835798816,0.001733542788461538,0.0043685281065088755,line,line_55_56,,1000000.0,2401.7771198288433,5.768533333333334,abc
55,56,56,57,0.004125831656804734,0.0014041697485207099,0.0013868344304733724,0.00421250924556213,0.001421505066568047,0.0041605032914201175,0.009725176331360946,0.004524546967455621,0.003467085576923076,0.009465143565088758,0.003831130251479289,0.009621163424556212,line,line_56_57,,1000000.0,2401.7771198288433,5.768533333333334,abc
56,57,57,58,0.004125831656804734,0.0014041697485207099,0.0013868344304733724,0.00421250924556213,0.001421505066568047,0.0041605032914201175,0.009725176331360946,0.004524546967455621,0.003467085576923076,0.009465143565088758,0.003831130251479289,0.009621163424556212,line,line_57_58,,1000000.0,2401.7771198288433,5.768533333333334,abc
55,58,56,59,0.005304641272189349,0.0017682144230769228,0.0018202203772189347,0.005252635318047337,0.0017855487426035497,0.0053566482248520704,0.01223881342455621,0.004420534060650887,0.004871256323964497,0.012394832285502956,0.005772697855029585,0.012048122928994081,line,line_56_59,,1000000.0,2401.7771198288433,5.768533333333334,abc
58,59,59,62,0.011372040532544377,0.0037791242973372777,0.0038831362056213014,0.011268028624260355,0.0038484645710059164,0.011493388757396448,0.026228503957100587,0.009482479881656803,0.010435928365384614,0.026540541678994077,0.012360160650887572,0.025812454326923074,line,line_59_62,,1000000.0,2401.7771198288433,5.768533333333334,abc
59,60,62,125,1.733541789940828e-07,0.0,0.0,1.733541789940828e-07,0.0,1.733541789940828e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,line_62_125,,1000000.0,2401.7771198288433,5.768533333333334,abc
60,61,125,69,1.733541789940828e-05,0.0,0.0,1.733541789940828e-05,0.0,1.733541789940828e-05,1.733541789940828e-05,0.0,0.0,1.733541789940828e-05,0.0,1.733541789940828e-05,line,line_125_69,,1000000.0,2401.7771198288433,5.768533333333334,abc
61,62,69,74,0.0041605032914201175,0.0013868344304733724,0.001421505066568047,0.004125831656804734,0.0014041697485207099,0.00421250924556213,0.009621163424556212,0.003467085576923076,0.003831130251479289,0.009725176331360946,0.004524546967455621,0.009465143565088758,line,line_69_74,,1000000.0,2401.7771198288433,5.768533333333334,abc
62,63,74,75,0.0,0.0,0.0,0.0,0.0,0.011996116974852068,0.0,0.0,0.0,0.0,0.0,0.012169471153846152,line,line_74_75,,1000000.0,2401.7771198288433,5.768533333333334,c
63,64,75,76,0.0,0.0,0.0,0.0,0.0,0.015272513054733726,0.0,0.0,0.0,0.0,0.0,0.015480537869822482,line,line_75_76,,1000000.0,2401.7771198288433,5.768533333333334,c
64,65,76,77,0.0,0.0,0.0,0.0,0.0,0.017456777107988167,0.0,0.0,0.0,0.0,0.0,0.017699472559171595,line,line_76_77,,1000000.0,2401.7771198288433,5.768533333333334,c
62,66,74,78,0.0030336996301775147,0.0010054554363905324,0.001040126072485207,0.0029990289940828403,0.0010227897559171597,0.003068371264792899,0.006986178106508875,0.0025309734097633133,0.002773668860946745,0.0070728546967455605,0.003293732396449704,0.00688216519970414,line,line_74_78,,1000000.0,2401.7771198288433,5.768533333333334,abc
66,67,78,79,0.006015394304733727,0.002010909874260355,0.0020455805103550295,0.006067400258875738,0.002080251146449704,0.006119406213017751,0.01416304471153846,0.005061944822485206,0.006587462795857987,0.013989690532544376,0.0055646730399408284,0.013764331397928991,line,line_78_79,,1000000.0,2401.7771198288433,5.768533333333334,abc
67,68,79,80,0.0015081816568047338,0.0005027272189349112,0.0005200625369822483,0.0015081816568047338,0.0005200625369822483,0.001525517973372781,0.003536427847633136,0.0012654862056213016,0.001646866198224852,0.003501757211538461,0.0013868344304733724,0.003449750258875739,line,line_79_80,,1000000.0,2401.7771198288433,5.768533333333334,abc
68,69,80,81,0.00338040898668639,0.0011268026627218933,0.0011441379807692305,0.0034150796227810647,0.0011614742973372779,0.003449750258875739,0.007956961908284023,0.002843010133136094,0.0037097820266272182,0.007870285318047336,0.003137712536982248,0.007748937093195266,line,line_80_81,,1000000.0,2401.7771198288433,5.768533333333334,abc
68,70,80,82,0.007142196967455621,0.002392288868343195,0.0024269595044378693,0.007194202921597632,0.002461631139053254,0.0072808795118343185,0.016815366346153843,0.005998057988165681,0.007818278365384615,0.016607340532544375,0.0066047981139053255,0.016347309763313608,line,line_80_82,,1000000.0,2401.7771198288433,5.768533333333334,abc
70,71,82,83,0.007142196967455621,0.002392288868343195,0.0024269595044378693,0.007194202921597632,0.002461631139053254,0.0072808795118343185,0.016815366346153843,0.005998057988165681,0.007818278365384615,0.016607340532544375,0.0066047981139053255,0.016347309763313608,line,line_82_83,,1000000.0,2401.7771198288433,5.768533333333334,abc
71,72,83,84,0.00376178798076923,0.0012654862056213016,0.001282821523668639,0.003796458616863905,0.0013001568417159762,0.003831130251479289,0.008841069119822484,0.003155047855029585,0.004125831656804734,0.008737056213017751,0.003484420894970414,0.008598372670118341,line,line_83_84,,1000000.0,2401.7771198288433,5.768533333333334,abc
72,73,84,85,0.00376178798076923,0.0012654862056213016,0.001282821523668639,0.003796458616863905,0.0013001568417159762,0.003831130251479289,0.008841069119822484,0.003155047855029585,0.004125831656804734,0.008737056213017751,0.003484420894970414,0.008598372670118341,line,line_84_85,,1000000.0,2401.7771198288433,5.768533333333334,abc
71,74,83,86,0.0,0.0,0.0,0.0,0.0,0.02945289408284023,0.0,0.0,0.0,0.0,0.0,0.029868943713017748,line,line_83_86,,1000000.0,2401.7771198288433,5.768533333333334,c
74,75,86,87,0.0,0.0,0.0,0.0,0.0,0.02073317318786982,0.0,0.0,0.0,0.0,0.0,0.021010540273668638,line,line_86_87,,1000000.0,2401.7771198288433,5.768533333333334,c
66,76,78,88,0.010609282544378698,0.003536427847633136,0.0036231054363905324,0.0105226049556213,0.0035884338017751474,0.010730630769230767,0.02447762585059171,0.008841069119822484,0.009742510650887572,0.024772328254437866,0.011528060392011832,0.024096245857988162,line,line_78_88,,1000000.0,2401.7771198288433,5.768533333333334,abc
76,77,88,89,0.006760816974852071,0.002270940643491124,0.0023056122781065086,0.006812823927514792,0.002340282914201183,0.006899500517751478,0.01593125913461538,0.005686021264792898,0.0074195640532544365,0.015740569637573962,0.006258089755917158,0.015480537869822482,line,line_88_89,,1000000.0,2401.7771198288433,5.768533333333334,abc
77,78,89,90,0.0076449241863905315,0.0,0.0,0.0,0.0,0.0,0.007748937093195266,0.0,0.0,0.0,0.0,0.0,line,line_89_90,,1000000.0,2401.7771198288433,5.768533333333334,a
77,79,89,91,0.004125831656804734,0.0013868344304733724,0.0014041697485207099,0.0041605032914201175,0.001421505066568047,0.00421250924556213,0.009725176331360946,0.003467085576923076,0.004524546967455621,0.009621163424556212,0.003831130251479289,0.009465143565088758,line,line_89_91,,1000000.0,2401.7771198288433,5.768533333333334,abc
79,80,91,93,0.00338040898668639,0.0011268026627218933,0.0011441379807692305,0.0034150796227810647,0.0011614742973372779,0.003449750258875739,0.007956961908284023,0.002843010133136094,0.0037097820266272182,0.007870285318047336,0.003137712536982248,0.007748937093195266,line,line_91_93,,1000000.0,2401.7771198288433,5.768533333333334,abc
80,81,93,95,0.00338040898668639,0.0011268026627218933,0.0011441379807692305,0.0034150796227810647,0.0011614742973372779,0.003449750258875739,0.007956961908284023,0.002843010133136094,0.0037097820266272182,0.007870285318047336,0.003137712536982248,0.007748937093195266,line,line_93_95,,1000000.0,2401.7771198288433,5.768533333333334,abc
81,82,95,97,0.004507211649408284,0.0015081816568047338,0.0015428532914201184,0.004541882285502958,0.0015601886094674553,0.00459388923816568,0.010626617862426033,0.003796458616863905,0.004940596597633135,0.010487935318047335,0.004177837610946745,0.01033191645710059,line,line_95_97,,1000000.0,2401.7771198288433,5.768533333333334,abc
82,83,97,98,0.0,0.0,0.0,0.008719720894970414,0.0,0.0,0.0,0.0,0.0,0.008841069119822484,0.0,0.0,line,line_97_98,,1000000.0,2401.7771198288433,5.768533333333334,b
81,84,95,96,0.011996116974852068,0.0,0.0,0.0,0.0,0.0,0.012169471153846152,0.0,0.0,0.0,0.0,0.0,line,line_95_96,,1000000.0,2401.7771198288433,5.768533333333334,a
80,85,93,94,0.0,0.0,0.0,0.0,0.0,0.013088249001479287,0.0,0.0,0.0,0.0,0.0,0.013278939497041418,line,line_93_94,,1000000.0,2401.7771198288433,5.768533333333334,c
79,86,91,92,0.0,0.0,0.0,0.009811852921597631,0.0,0.0,0.0,0.0,0.0,0.00995053646449704,0.0,0.0,line,line_91_92,,1000000.0,2401.7771198288433,5.768533333333334,b
61,87,69,99,0.003796458616863905,0.0012654862056213016,0.0013001568417159762,0.00376178798076923,0.001282821523668639,0.003831130251479289,0.008737056213017751,0.003155047855029585,0.003484420894970414,0.008841069119822484,0.004125831656804734,0.008598372670118341,line,line_69_99,,1000000.0,2401.7771198288433,5.768533333333334,abc
87,88,99,124,1.733541789940828e-07,0.0,0.0,1.733541789940828e-07,0.0,1.733541789940828e-07,0.0,0.0,0.0,0.0,0.0,0.0,line,line_99_124,,1000000.0,2401.7771198288433,5.768533333333334,abc
88,89,124,103,0.003796458616863905,0.0012654862056213016,0.0013001568417159762,0.00376178798076923,0.001282821523668639,0.003831130251479289,0.008737056213017751,0.003155047855029585,0.003484420894970414,0.008841069119822484,0.004125831656804734,0.008598372670118341,line,line_124_103,,1000000.0,2401.7771198288433,5.768533333333334,abc
89,90,103,104,0.0,0.0,0.0,0.0,0.0,0.009811852921597631,0.0,0.0,0.0,0.0,0.0,0.00995053646449704,line,line_103_104,,1000000.0,2401.7771198288433,5.768533333333334,c
90,91,104,105,0.0,0.0,0.0,0.0,0.0,0.014180381028106507,0.0,0.0,0.0,0.0,0.0,0.014371070525147927,line,line_104_105,,1000000.0,2401.7771198288433,5.768533333333334,c
91,92,105,106,0.0,0.0,0.0,0.0,0.0,0.030545026109467452,0.0,0.0,0.0,0.0,0.0,0.030961075739644964,line,line_105_106,,1000000.0,2401.7771198288433,5.768533333333334,c
89,93,103,107,0.0041605032914201175,0.0013868344304733724,0.001421505066568047,0.004125831656804734,0.0014041697485207099,0.00421250924556213,0.009621163424556212,0.003467085576923076,0.003831130251479289,0.009725176331360946,0.004524546967455621,0.009465143565088758,line,line_103_107,,1000000.0,2401.7771198288433,5.768533333333334,abc
93,94,107,110,0.004923262278106508,0.0016295298816568046,0.0016815368343195262,0.004888590643491123,0.0016642005177514793,0.00497526823224852,0.011372040532544377,0.0041084973372781065,0.004524546967455621,0.011510725073964495,0.0053566482248520704,0.011181352034023666,line,line_107_110,,1000000.0,2401.7771198288433,5.768533333333334,abc
94,95,110,111,0.0196410411612426,0.0,0.0,0.0,0.0,0.0,0.019901071930473368,0.0,0.0,0.0,0.0,0.0,line,line_110_111,,1000000.0,2401.7771198288433,5.768533333333334,a
95,96,111,112,0.013088249001479287,0.0,0.0,0.0,0.0,0.0,0.013278939497041418,0.0,0.0,0.0,0.0,0.0,line,line_111_112,,1000000.0,2401.7771198288433,5.768533333333334,a
96,97,112,113,0.025101701294378696,0.0,0.0,0.0,0.0,0.0,0.025431074334319525,0.0,0.0,0.0,0.0,0.0,line,line_112_113,,1000000.0,2401.7771198288433,5.768533333333334,a
96,98,112,114,0.005460660133136094,0.0,0.0,0.0,0.0,0.0,0.005530002403846153,0.0,0.0,0.0,0.0,0.0,line,line_112_114,,1000000.0,2401.7771198288433,5.768533333333334,a
98,99,114,115,0.022917437241124255,0.0,0.0,0.0,0.0,0.0,0.02322947496301775,0.0,0.0,0.0,0.0,0.0,line,line_114_115,,1000000.0,2401.7771198288433,5.768533333333334,a
99,100,115,116,0.014180381028106507,0.0,0.0,0.0,0.0,0.0,0.014371070525147927,0.0,0.0,0.0,0.0,0.0,line,line_115_116,,1000000.0,2401.7771198288433,5.768533333333334,a
94,101,110,121,0.015151164829881655,0.005044609504437869,0.005183293047337278,0.015029816605029585,0.005113951775147929,0.015324519008875737,0.034965560170118336,0.01263752773668639,0.01390301394230769,0.0353989461168639,0.016468657988165675,0.03441082699704141,line,line_110_121,,1000000.0,2401.7771198288433,5.768533333333334,abc
93,102,107,108,0.0,0.0,0.0,0.009811852921597631,0.0,0.0,0.0,0.0,0.0,0.00995053646449704,0.0,0.0,line,line_107_108,,1000000.0,2401.7771198288433,5.768533333333334,b
102,103,108,109,0.0,0.0,0.0,0.025101701294378696,0.0,0.0,0.0,0.0,0.0,0.025431074334319525,0.0,0.0,line,line_108_109,,1000000.0,2401.7771198288433,5.768533333333334,b
87,104,99,100,0.0041605032914201175,0.0013868344304733724,0.001421505066568047,0.004125831656804734,0.0014041697485207099,0.00421250924556213,0.009621163424556212,0.003467085576923076,0.003831130251479289,0.009725176331360946,0.004524546967455621,0.009465143565088758,line,line_99_100,,1000000.0,2401.7771198288433,5.768533333333334,abc
104,105,100,101,0.008338340902366863,0.002773668860946745,0.0028603464497041417,0.008268999630177513,0.0028256748150887567,0.00842501849112426,0.019224990532544377,0.006951507470414201,0.0076449241863905315,0.019467686982248517,0.009066429252958579,0.018930288128698222,line,line_100_101,,1000000.0,2401.7771198288433,5.768533333333334,abc
105,106,101,102,0.004541882285502958,0.0015081816568047338,0.0015601886094674553,0.004507211649408284,0.0015428532914201184,0.00459388923816568,0.010487935318047335,0.003796458616863905,0.004177837610946745,0.010626617862426033,0.004940596597633135,0.01033191645710059,line,line_101_102,,1000000.0,2401.7771198288433,5.768533333333334,abc
106,107,102,123,0.01211746519970414,0.004039155066568047,0.0041431679733727805,0.012013452292899407,0.004091161020710059,0.012256147744082839,0.027979382063609462,0.010106555325443784,0.011129345081360946,0.028308756102071002,0.013174925591715974,0.02752866079881656,line,line_102_123,,1000000.0,2401.7771198288433,5.768533333333334,abc
61,108,69,70,0.008719720894970414,0.0,0.0,0.0,0.0,0.0,0.008841069119822484,0.0,0.0,0.0,0.0,0.0,line,line_69_70,,1000000.0,2401.7771198288433,5.768533333333334,a
