id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
24,0.0,0.0,0.0,0.0,0.0,0.0,29,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,False,False,0.0,0.0
25,0.039999613889886695,0.0199979960226066,0.0,0.0,0.0,0.0,35,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
26,0.0,0.0,0.04000162694663588,0.020001580890663492,0.0,0.0,24,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,118,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
28,0.03999964054014225,0.019997963805321924,0.0,0.0,0.0,0.0,37,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,42,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
30,0.0,0.0,0.0,0.0,0.019999313644049877,0.010000004662905909,43,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
31,0.01999981391037889,0.009998926462953334,0.0,0.0,0.0,0.0,44,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,46,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
33,0.019999807444803508,0.00999890280157724,0.0,0.0,0.0,0.0,47,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
34,0.01999980469148159,0.009998900036240566,0.0,0.0,0.0,0.0,48,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
35,0.03499997189240823,0.02499782441900338,0.035001495040194265,0.025002013524353984,0.034998606883583395,0.024999795138600227,49,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
36,0.06999994405948533,0.04999562728122453,0.07000300595700658,0.050004051671691044,0.06999719661734341,0.04999958644737508,50,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
37,0.034999972471011255,0.02499781157159061,0.07000301481566192,0.050004061983208344,0.0349986703462351,0.01999993891772007,51,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
38,0.0,0.0,0.0,0.0,0.03999852242235535,0.020000012906033655,52,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
39,0.019999806254301096,0.00999887707965386,0.0,0.0,0.0,0.0,53,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,120,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
41,0.0,0.0,0.040001811708389644,0.020001779275030714,0.0,0.0,45,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,38,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,ab,False,False,False,0.0,0.0
43,0.039999631152960166,0.019997922441949697,0.0,0.0,0.0,0.0,39,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
44,0.0,0.0,0.04000172417453717,0.020001712713847715,0.0,0.0,40,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
45,0.0,0.0,0.020000866590683865,0.010000860980443133,0.0,0.0,41,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
46,0.039999642338613785,0.0199980500406559,0.0,0.0,0.0,0.0,21,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
47,0.03999963160843354,0.01999803916529323,0.0,0.0,0.0,0.0,22,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
48,0.0,0.0,0.0,0.0,0.03999892137677687,0.019999939946712706,36,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,17,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,False,False,0.0,0.0
50,0.0,0.0,0.0,0.0,0.01999945829869124,0.009999967650205346,19,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
51,0.0,0.0,0.0,0.0,0.03999891366223905,0.01999993244061454,18,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,117,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
53,0.039999700858627286,0.019997964904883092,0.0,0.0,0.0,0.0,54,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
54,0.039999685089105924,0.019997766991154894,0.0,0.0,0.0,0.0,55,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,56,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
56,0.019999838549534455,0.009998819763231186,0.0,0.0,0.0,0.0,57,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
57,0.0,0.0,0.020000958938048694,0.01000100635182691,0.0,0.0,58,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,59,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
59,0.01999977515761687,0.009998341523137527,0.0,0.0,0.0,0.0,62,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,125,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,69,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,74,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
63,0.0,0.0,0.0,0.0,0.039997478393716826,0.019999677325461488,75,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
64,0.0,0.0,0.0,0.0,0.039997450984449505,0.01999964944666756,76,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
65,0.0,0.0,0.0,0.0,0.039997435246773475,0.01999963340302048,77,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
66,0.1050006011260527,0.07998955737987115,0.07000430904217889,0.050006968058588445,0.06999522563516795,0.049998671770223796,78,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
67,0.0,0.0,0.04000281107450792,0.02000329447868741,0.0,0.0,79,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,80,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
69,0.03999954241648278,0.01999641258460307,0.0,0.0,0.0,0.0,81,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
70,0.0,0.0,0.04000283330675056,0.020003346289593587,0.0,0.0,82,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,83,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
72,0.03999955863089655,0.019996367588800593,0.0,0.0,0.0,0.0,84,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
73,0.0,0.0,0.0,0.0,0.01999866305111941,0.009999820062765851,85,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
74,0.0,0.0,0.0,0.0,0.01999864516026988,0.009999799755265739,86,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
75,0.0,0.0,0.0,0.0,0.03999727013710838,0.01999957888034275,87,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
76,0.0,0.0,0.020001439015797297,0.010001691591426595,0.0,0.0,88,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
77,0.0,0.0,0.040002935405115486,0.020003473395366383,0.0,0.0,89,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
78,0.039999527958614604,0.019996315363937943,0.0,0.0,0.0,0.0,90,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,91,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,93,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,95,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
82,0.0,0.0,0.020001494235319463,0.01000177711079266,0.0,0.0,97,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
83,0.0,0.0,0.02000149923983938,0.010001782220754898,0.0,0.0,98,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
84,0.039999517733706934,0.019996267025351882,0.0,0.0,0.0,0.0,96,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
85,0.0,0.0,0.0,0.0,0.03999726231481928,0.019999705332948294,94,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
86,0.0,0.0,0.040002979283056427,0.020003530181805194,0.0,0.0,92,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,99,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,124,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,103,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
90,0.0,0.0,0.0,0.0,0.01999875886720415,0.009999861667713146,104,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
91,0.0,0.0,0.0,0.0,0.03999749281378959,0.01999969804383732,105,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
92,0.0,0.0,0.0,0.0,0.03999746578325361,0.019999670537784193,106,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,107,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,110,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
95,0.03999936817653574,0.019996346270091607,0.0,0.0,0.0,0.0,111,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,112,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,False,False,0.0,0.0
97,0.01999964675013491,0.009998137250921975,0.0,0.0,0.0,0.0,113,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
98,0.019999647851162098,0.009998138354500783,0.0,0.0,0.0,0.0,114,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
99,0.03999923771272354,0.019996221006528186,0.0,0.0,0.0,0.0,115,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
100,0.01999961283877037,0.009998104718003685,0.0,0.0,0.0,0.0,116,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,121,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
102,0.0,0.0,0.0800056161293752,0.04000638497427634,0.0,0.0,108,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
103,0.0,0.0,0.04000286212714017,0.02000324765348051,0.0,0.0,109,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
104,0.03999953398615632,0.019996614344537984,0.0,0.0,0.0,0.0,100,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
105,0.0,0.0,0.040002691862224236,0.020003066673591516,0.0,0.0,101,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
106,0.0,0.0,0.0,0.0,0.03999754963769595,0.019999728521095564,102,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,123,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
108,0.01999975669081603,0.009998323609941902,0.0,0.0,0.0,0.0,70,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
109,0.03999947105030395,0.019996605996346287,0.0,0.0,0.0,0.0,71,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
110,0.019999720324121555,0.009998288207755899,0.0,0.0,0.0,0.0,72,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
111,0.03999942341688097,0.019996559620930283,0.0,0.0,0.0,0.0,73,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,a,False,True,False,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,63,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,122,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,False,False,0.0,0.0
114,0.0,0.0,0.0,0.0,0.039997555017740126,0.019999744761548637,64,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
115,0.03999951522905323,0.019996620877347018,0.0,0.0,0.0,0.0,65,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
116,0.0,0.0,0.07500543114415964,0.03500554775026992,0.0,0.0,66,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
117,0.035000039226136884,0.02499664521836204,0.03500228932616128,0.025003371986418384,0.06999506512207727,0.04999871849656578,67,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
118,0.0,0.0,0.0,0.0,0.07499505587289675,0.034999629132389506,68,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,abc,False,True,False,0.0,0.0
119,0.0,0.0,0.04000217072269005,0.02000235271192634,0.0,0.0,60,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
120,0.0,0.0,0.0200010897204813,0.010001180832024474,0.0,0.0,61,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,5,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,False,False,0.0,0.0
122,0.0,0.0,0.0,0.0,0.019999820173378105,0.009999989699810702,7,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
123,0.0,0.0,0.0,0.0,0.03999963924349037,0.019999978366513665,8,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0399996415956122,0.019999980565075903,6,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,c,False,True,False,0.0,0.0
125,0.0,0.0,0.020000226404688803,0.010000223303705251,0.0,0.0,4,PQ,1.0,1.0,1.0,2401.7771198288433,1000000.0,0.95,1.05,0,0,b,False,True,False,0.0,0.0
